,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,company
4731,4871,Ford Endeavour 2.5L,Bangalore,2011,71000,Diesel,Manual,Third,13.1,2499,141,7.0,6.95,Ford
4732,4872,Tata Indica V2,Kolkata,2008,50000,Diesel,Manual,First,17.2,1396,53.5,5.0,0.85,Tata
4733,4873,Maruti Baleno Alpha,Chennai,2016,16000,Petrol,Manual,First,21.4,1197,83.1,5.0,6.95,Maruti
4734,4874,Hyundai Xcent 1.1,Kolkata,2017,82000,Diesel,Manual,First,24.4,1120,71,5.0,3.45,Hyundai
4735,4875,Honda Civic 2006-2010,Delhi,2008,80000,Petrol,Manual,First,13.5,1799,130,5.0,2.75,Honda
4736,4876,Hyundai i20 Sportz,Delhi,2015,36000,Petrol,Manual,Second,18.6,1197,81.83,5.0,4.95,Hyundai
4737,4877,Tata Nexon 1.2,Coimbatore,2018,17477,Petrol,Manual,First,17.0,1198,108.5,5.0,9.62,Tata
4738,4878,Hyundai i20 Sportz,Coimbatore,2016,16725,Petrol,Manual,First,18.6,1197,81.83,5.0,6.79,Hyundai
4739,4879,Maruti Swift Dzire,Mumbai,2014,48241,Petrol,Manual,First,19.1,1197,85.8,5.0,4.5,Maruti
4740,4880,Maruti Wagon R,Kochi,2014,52431,Petrol,Manual,First,22.5,998,67.04,5.0,3.01,Maruti
4741,4881,Hyundai i20 Sportz,Bangalore,2012,68000,Diesel,Manual,First,21.9,1396,88.76,5.0,4.4,Hyundai
4742,4882,Toyota Fortuner 4x2,Hyderabad,2012,158000,Diesel,Automatic,First,12.55,2982,168.5,7.0,17.49,Toyota
4743,4883,Hyundai i10 Sportz,Coimbatore,2014,31446,Petrol,Manual,First,20.36,1197,78.9,5.0,4.66,Hyundai
4744,4884,Hyundai Grand i10,Chennai,2015,25000,Petrol,Manual,First,18.9,1197,82,5.0,5.5,Hyundai
4745,4885,Hyundai i20 Asta,Ahmedabad,2016,57000,Petrol,Manual,First,18.6,1197,81.83,5.0,6.0,Hyundai
4746,4887,Maruti Vitara Brezza,Kochi,2018,57078,Diesel,Manual,First,24.3,1248,88.5,5.0,10.19,Maruti
4747,4888,Honda Amaze S,Kochi,2016,47471,Diesel,Manual,First,25.8,1498,98.6,5.0,5.25,Honda
4748,4889,Mercedes-Benz M-Class ML,Hyderabad,2014,50000,Diesel,Automatic,First,15.26,2143,203.2,5.0,45.0,Mercedes-Benz
4749,4890,Hyundai i20 Sportz,Ahmedabad,2010,62000,Diesel,Manual,First,23.0,1396,90,5.0,2.7,Hyundai
4750,4891,Hyundai i10 Era,Coimbatore,2013,65807,Petrol,Manual,First,19.81,1086,68.05,5.0,3.39,Hyundai
4751,4892,Maruti Swift Dzire,Hyderabad,2014,81768,Diesel,Manual,First,26.59,1248,74,5.0,5.69,Maruti
4752,4893,BMW Z4 2009-2013,Kochi,2018,9952,Petrol,Automatic,First,10.37,2979,306,2.0,58.54,BMW
4753,4894,Maruti Baleno Alpha,Hyderabad,2017,24000,Diesel,Manual,First,27.39,1248,74,5.0,8.4,Maruti
4754,4895,Chevrolet Beat Diesel,Hyderabad,2012,72921,Diesel,Manual,First,25.44,936,57.6,5.0,2.5,Chevrolet
4755,4896,Honda Brio V,Pune,2012,59000,Petrol,Manual,First,19.4,1198,86.8,5.0,3.25,Honda
4756,4897,Ford Figo Diesel,Mumbai,2014,33000,Diesel,Manual,Second,20.0,1399,68.05,5.0,3.25,Ford
4757,4898,Maruti Celerio VXI,Pune,2016,36789,Petrol,Automatic,First,23.1,998,67.04,5.0,4.25,Maruti
4758,4899,Mercedes-Benz New C-Class,Jaipur,2014,41000,Diesel,Automatic,First,14.84,2143,170,5.0,18.5,Mercedes-Benz
4759,4901,Honda Brio S,Jaipur,2015,46650,Petrol,Manual,First,19.4,1198,86.8,5.0,4.25,Honda
4760,4902,Maruti Baleno Alpha,Mumbai,2018,3000,Petrol,Automatic,First,21.4,1197,83.1,5.0,8.85,Maruti
4761,4903,Hyundai EON Sportz,Coimbatore,2014,14799,Petrol,Manual,First,21.1,814,55.2,5.0,4.14,Hyundai
4763,4905,Hyundai i20 1.4,Hyderabad,2015,68525,Diesel,Manual,First,23.0,1396,90,5.0,7.0,Hyundai
4764,4906,Ford Endeavour 3.2,Hyderabad,2018,15000,Diesel,Automatic,First,10.91,3198,197,7.0,33.0,Ford
4765,4907,Honda City i-VTEC,Ahmedabad,2017,29000,Petrol,Manual,First,17.4,1497,117.3,5.0,10.0,Honda
4766,4908,Maruti SX4 ZDI,Kochi,2012,77407,Diesel,Manual,Second,21.5,1248,88.8,5.0,3.53,Maruti
4767,4909,Chevrolet Optra Magnum,Jaipur,2007,118000,Petrol,Manual,First,12.9,1598,102.5,5.0,1.35,Chevrolet
4768,4910,Volkswagen Vento Diesel,Delhi,2013,75000,Diesel,Manual,First,20.54,1598,103.6,5.0,4.5,Volkswagen
4769,4911,Honda City V,Pune,2012,69000,Petrol,Manual,First,16.8,1497,116.3,5.0,4.9,Honda
4770,4912,Hyundai Creta 1.6,Kochi,2016,52553,Diesel,Manual,First,19.67,1582,126.2,5.0,12.26,Hyundai
4771,4913,Hyundai Xcent 1.1,Mumbai,2014,58000,Diesel,Manual,Second,24.4,1120,71,5.0,3.99,Hyundai
4772,4914,Mercedes-Benz GLC 220d,Mumbai,2017,24000,Diesel,Automatic,First,17.9,2143,170,5.0,46.95,Mercedes-Benz
4773,4915,Ford Figo Diesel,Hyderabad,2015,65542,Diesel,Manual,First,20.0,1399,68,5.0,3.8,Ford
4774,4916,Volkswagen Jetta 2007-2011,Ahmedabad,2013,68008,Diesel,Manual,Second,15.0,1896,105,5.0,6.75,Volkswagen
4775,4917,Mahindra TUV 300,Coimbatore,2017,22251,Diesel,Manual,First,18.49,1493,100,7.0,8.75,Mahindra
4776,4918,Ford Ecosport 1.5,Chennai,2013,55000,Petrol,Manual,Second,15.8,1499,110,5.0,5.2,Ford
4777,4919,Hyundai Verna 1.6,Kochi,2017,19387,Petrol,Manual,First,17.1,1591,121.3,5.0,8.42,Hyundai
4778,4921,Hyundai i20 Sportz,Mumbai,2016,24001,Petrol,Manual,First,18.6,1197,81.83,5.0,5.75,Hyundai
4779,4922,Audi A4 New,Kolkata,2008,17000,Diesel,Automatic,First,15.2,1968,140.8,5.0,9.75,Audi
4780,4923,Nissan Micra Active,Delhi,2015,28500,Petrol,Manual,First,19.49,1198,67.04,5.0,3.5,Nissan
4781,4924,Mercedes-Benz M-Class ML,Jaipur,2014,66000,Diesel,Automatic,First,15.26,2143,203.2,5.0,30.0,Mercedes-Benz
4782,4925,Land Rover Discovery,Delhi,2017,22000,Diesel,Automatic,First,12.83,2179,147.5,5.0,35.0,Land
4783,4926,Hyundai Creta 1.6,Coimbatore,2018,44383,Petrol,Manual,First,15.8,1591,121.3,5.0,13.25,Hyundai
4784,4927,Skoda Rapid 1.6,Mumbai,2013,45000,Diesel,Manual,First,20.5,1598,103.5,5.0,3.65,Skoda
4785,4928,Maruti Swift Dzire,Jaipur,2015,58000,Diesel,Manual,First,23.4,1248,74,5.0,5.25,Maruti
4786,4929,Hyundai Creta 1.6,Delhi,2016,69000,Petrol,Manual,First,15.8,1591,121.3,5.0,9.7,Hyundai
4787,4930,Hyundai Grand i10,Coimbatore,2017,60993,Diesel,Manual,First,24.0,1120,70,5.0,5.21,Hyundai
4788,4931,Mahindra TUV 300,Pune,2016,67000,Diesel,Manual,First,18.49,1493,100,7.0,6.3,Mahindra
4789,4932,Hyundai Grand i10,Kochi,2014,51134,Diesel,Manual,First,24.0,1120,70,5.0,4.72,Hyundai
4790,4933,BMW X5 xDrive,Chennai,2011,55000,Diesel,Automatic,Second,11.7,2993,245,5.0,28.0,BMW
4791,4934,Maruti Dzire AMT,Coimbatore,2018,25082,Diesel,Automatic,First,28.4,1248,73.75,5.0,8.37,Maruti
4792,4935,Toyota Fortuner 4x4,Delhi,2012,68350,Diesel,Manual,First,12.55,2982,168.5,7.0,14.0,Toyota
4793,4936,Audi A6 2011-2015,Hyderabad,2015,50000,Diesel,Automatic,First,17.68,1968,174.33,5.0,36.0,Audi
4794,4937,Honda Jazz 1.5,Pune,2015,97000,Diesel,Manual,First,27.3,1498,98.6,5.0,6.4,Honda
4795,4938,Audi Q7 4.2,Coimbatore,2015,56238,Diesel,Automatic,First,11.33,4134,335.2,7.0,51.69,Audi
4796,4939,Mahindra Scorpio 2009-2014,Jaipur,2014,72618,Diesel,Manual,First,12.05,2179,120,7.0,8.0,Mahindra
4797,4940,Chevrolet Cruze LTZ,Hyderabad,2012,62005,Diesel,Manual,First,18.3,1991,147.9,5.0,9.8,Chevrolet
4798,4941,Chevrolet Beat Diesel,Hyderabad,2012,61250,Diesel,Manual,First,25.44,936,57.6,5.0,2.7,Chevrolet
4799,4942,Audi A4 35,Coimbatore,2014,28469,Diesel,Automatic,First,18.25,1968,187.74,5.0,24.37,Audi
4800,4943,Skoda Rapid 1.6,Kochi,2018,21488,Petrol,Automatic,First,14.3,1598,103.52,5.0,9.72,Skoda
4801,4944,Maruti Swift Dzire,Pune,2014,197000,Diesel,Manual,First,23.4,1248,74,5.0,5.0,Maruti
4802,4945,Toyota Fortuner 3.0,Pune,2009,138205,Diesel,Manual,Second,11.5,2982,171,7.0,10.5,Toyota
4803,4946,Maruti Swift VDI,Jaipur,2012,160000,Diesel,Manual,Second,22.9,1248,74,5.0,3.9,Maruti
4804,4947,Honda City 1.5,Coimbatore,2012,67590,Petrol,Manual,First,17.0,1497,118,5.0,5.65,Honda
4805,4948,Mercedes-Benz M-Class ML,Mumbai,2012,52000,Diesel,Automatic,First,15.26,2143,203.2,5.0,29.95,Mercedes-Benz
4806,4949,Maruti Swift Ldi,Bangalore,2008,100000,Diesel,Manual,Second,17.8,1248,75,5.0,3.0,Maruti
4807,4950,Ford Aspire Titanium,Kolkata,2017,60048,Diesel,Manual,First,26.1,1498,99,5.0,6.0,Ford
4808,4951,Hyundai i10 Sportz,Mumbai,2009,48000,Petrol,Manual,First,20.36,1197,78.9,5.0,2.11,Hyundai
4810,4953,Maruti Alto LXi,Jaipur,2011,100000,Petrol,Manual,First,19.7,796,46.3,5.0,1.5,Maruti
4811,4955,Maruti Swift VXI,Bangalore,2006,80010,Petrol,Manual,Second,20.4,1197,81.80,5.0,2.85,Maruti
4812,4956,Mercedes-Benz New C-Class,Coimbatore,2017,26493,Diesel,Automatic,First,19.27,2143,170,5.0,33.64,Mercedes-Benz
4813,4957,Tata Indica V2,Hyderabad,2011,96000,Diesel,Manual,Second,17.88,1396,52.8,5.0,0.91,Tata
4814,4958,Maruti Alto 800,Jaipur,2014,45700,Petrol,Manual,Second,22.74,796,47.3,5.0,2.42,Maruti
4815,4959,Skoda Superb 2.8,Kolkata,2005,13000,Petrol,Automatic,First,9.3,2771,193.1,5.0,3.25,Skoda
4816,4960,Volkswagen Polo Petrol,Kolkata,2013,38000,Petrol,Manual,First,16.47,1198,73.9,5.0,2.8,Volkswagen
4817,4961,Maruti Dzire AMT,Coimbatore,2019,8018,Petrol,Automatic,First,22.0,1197,81.80,5.0,8.3,Maruti
4818,4962,Mahindra Scorpio VLX,Bangalore,2010,144400,Diesel,Manual,Third,12.05,2179,120,8.0,5.25,Mahindra
4819,4963,Maruti Swift Vdi,Jaipur,2010,152000,Diesel,Manual,First,17.8,1248,75,5.0,2.9,Maruti
4820,4964,BMW 3 Series,Pune,2013,71000,Diesel,Automatic,First,18.88,1995,184,5.0,15.0,BMW
4821,4965,Tata Nano STD,Jaipur,2012,80000,Petrol,Manual,Second,25.4,624,37.5,4.0,0.53,Tata
4822,4966,Toyota Innova 2.5,Mumbai,2014,87143,Diesel,Manual,First,12.99,2494,100,8.0,12.5,Toyota
4823,4967,Honda Brio S,Mumbai,2012,25000,Petrol,Manual,First,18.4,1198,86.8,5.0,2.75,Honda
4824,4968,Tata Tiago AMT,Pune,2018,2000,Petrol,Automatic,First,23.84,1199,83.83,5.0,5.0,Tata
4825,4969,Mahindra Scorpio SLE,Kochi,2014,45239,Diesel,Manual,First,12.05,2179,120,8.0,7.09,Mahindra
4826,4970,BMW 5 Series,Hyderabad,2011,101999,Diesel,Automatic,First,16.73,1995,218,5.0,19.99,BMW
4827,4971,Toyota Corolla Altis,Mumbai,2014,74219,Diesel,Manual,First,21.43,1364,87.2,5.0,10.75,Toyota
4828,4972,Honda City i,Mumbai,2016,25000,Petrol,Automatic,First,18.0,1497,117.3,5.0,9.45,Honda
4829,4973,Hyundai Verna CRDi,Hyderabad,2008,109606,Diesel,Manual,First,22.0,1582,126.2,5.0,2.9,Hyundai
4830,4974,Maruti Swift Dzire,Kolkata,2015,36000,Diesel,Manual,First,26.59,1248,74,5.0,4.7,Maruti
4831,4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,Petrol,Manual,First,20.73,1373,91.1,5.0,7.11,Maruti
4832,4976,Ford Ecosport 1.5,Jaipur,2014,93321,Diesel,Manual,First,22.7,1498,89.84,5.0,6.25,Ford
4833,4977,Maruti Alto K10,Hyderabad,2011,81000,Petrol,Manual,First,20.92,998,67.1,5.0,2.2,Maruti
4834,4978,Honda Amaze V,Kochi,2019,25717,Petrol,Automatic,First,19.0,1199,88.76,5.0,8.86,Honda
4835,4979,Mahindra XUV500 W6,Delhi,2015,37000,Diesel,Manual,First,15.1,2179,140,7.0,9.3,Mahindra
4836,4980,Mahindra TUV 300,Coimbatore,2017,56380,Diesel,Manual,First,18.49,1493,100,7.0,7.57,Mahindra
4837,4981,Honda Jazz VX,Chennai,2017,8000,Petrol,Manual,First,18.2,1199,88.7,5.0,7.9,Honda
4838,4982,Maruti Swift VXI,Kochi,2018,14589,Petrol,Manual,First,16.1,1298,88.2,5.0,5.65,Maruti
4839,4983,Volkswagen Polo Petrol,Delhi,2013,65088,Petrol,Manual,First,16.47,1198,73.9,5.0,3.25,Volkswagen
4840,4984,Hyundai Creta 1.6,Coimbatore,2019,24864,Diesel,Manual,First,20.5,1582,126.2,5.0,16.27,Hyundai
4841,4985,Chevrolet Beat LS,Coimbatore,2011,64831,Petrol,Manual,First,18.6,1199,79.4,5.0,3.21,Chevrolet
4842,4986,Honda Amaze VX,Kolkata,2013,38001,Diesel,Manual,First,25.8,1498,98.6,5.0,3.9,Honda
4843,4987,Mercedes-Benz E-Class 230,Mumbai,2008,77000,Petrol,Automatic,Second,10.0,2496,157.7,5.0,6.5,Mercedes-Benz
4844,4988,BMW 5 Series,Hyderabad,2016,27000,Diesel,Automatic,First,18.59,2993,265,5.0,48.0,BMW
4845,4989,Audi A3 35,Mumbai,2016,39000,Diesel,Automatic,First,20.38,1968,143,5.0,18.9,Audi
4846,4990,Maruti Swift Dzire,Pune,2015,131000,Diesel,Manual,First,26.59,1248,74,5.0,3.6,Maruti
4847,4991,Maruti Swift Dzire,Kolkata,2015,43000,Diesel,Manual,First,26.59,1248,74,5.0,5.5,Maruti
4848,4992,Toyota Innova 2.5,Pune,2011,68000,Diesel,Manual,Second,12.8,2494,102,7.0,7.0,Toyota
4849,4993,BMW X3 xDrive20d,Bangalore,2016,45165,Diesel,Automatic,First,16.09,1995,184,5.0,41.75,BMW
4850,4994,BMW 5 Series,Hyderabad,2007,120000,Diesel,Automatic,First,16.73,1995,218,5.0,10.5,BMW
4851,4995,Mahindra XUV500 W8,Coimbatore,2014,86091,Diesel,Manual,First,15.1,2179,140,7.0,10.09,Mahindra
4852,4996,Honda City 1.5,Delhi,2009,71499,Petrol,Manual,First,17.0,1497,118,5.0,3.0,Honda
4853,4997,Force One LX,Chennai,2014,50000,Diesel,Manual,First,17.0,2200,139.01,7.0,12.0,Force
4854,4998,Volkswagen Polo 1.5,Jaipur,2015,66000,Diesel,Manual,First,20.14,1498,88,5.0,4.91,Volkswagen
4855,4999,Honda Jazz S,Kolkata,2010,45000,Petrol,Manual,First,16.0,1198,90,5.0,2.0,Honda
4856,5000,Toyota Etios Liva,Hyderabad,2015,69189,Diesel,Manual,First,23.59,1364,67.06,5.0,5.3,Toyota
4857,5001,Nissan Terrano XV,Mumbai,2014,40206,Diesel,Manual,First,19.01,1461,108.5,5.0,7.22,Nissan
4858,5002,BMW X3 xDrive,Kochi,2017,36723,Diesel,Automatic,First,18.56,1995,190,5.0,32.57,BMW
4859,5003,Hyundai i20 1.2,Mumbai,2010,57500,Petrol,Manual,First,18.5,1197,80,5.0,2.75,Hyundai
4860,5005,Ford Fiesta EXi,Hyderabad,2011,52000,Diesel,Manual,First,17.8,1399,68,5.0,3.75,Ford
4861,5006,Honda City 1.5,Kochi,2014,60952,Petrol,Automatic,First,16.8,1497,118,5.0,5.91,Honda
4862,5007,Maruti Swift VDI,Chennai,2013,87192,Diesel,Manual,First,25.2,1248,74,5.0,4.35,Maruti
4863,5008,Hyundai Grand i10,Delhi,2014,58000,Diesel,Manual,First,24.0,1120,70,5.0,3.25,Hyundai
4864,5009,Audi Q7 45,Pune,2017,59500,Diesel,Automatic,First,14.75,2967,245,7.0,68.0,Audi
4865,5010,Volkswagen Ameo 1.2,Mumbai,2016,16650,Petrol,Manual,First,17.0,1198,74,5.0,5.5,Volkswagen
4866,5011,Honda City i,Kochi,2018,34696,Petrol,Automatic,First,18.0,1497,117.3,5.0,12.08,Honda
4867,5012,Maruti Baleno Alpha,Kochi,2018,42243,Diesel,Manual,First,27.39,1248,74,5.0,7.48,Maruti
4868,5013,Hyundai Grand i10,Jaipur,2016,57824,Diesel,Manual,First,24.0,1120,70,5.0,5.5,Hyundai
4869,5014,Maruti Swift Dzire,Jaipur,2011,110000,Diesel,Manual,First,19.3,1248,73.9,5.0,3.5,Maruti
4871,5016,Land Rover Freelander,Delhi,2013,72000,Diesel,Automatic,First,0.0,2179,115,5.0,15.5,Land
4872,5017,Toyota Fortuner 3.0,Hyderabad,2013,63455,Diesel,Manual,First,11.5,2982,171,7.0,19.0,Toyota
4873,5018,Honda Jazz VX,Hyderabad,2017,17151,Diesel,Manual,First,27.3,1498,98.6,5.0,8.4,Honda
4874,5019,Maruti Vitara Brezza,Pune,2016,31001,Diesel,Manual,First,24.3,1248,88.5,5.0,7.25,Maruti
4875,5020,Maruti Swift Dzire,Kolkata,2014,42109,Diesel,Manual,First,23.4,1248,74,5.0,4.25,Maruti
4876,5021,Skoda Rapid 1.5,Delhi,2015,55000,Diesel,Automatic,Second,21.66,1498,103.52,5.0,5.7,Skoda
4877,5022,Land Rover Freelander,Hyderabad,2013,46000,Diesel,Automatic,Second,0.0,2179,115,5.0,26.0,Land
4878,5023,Maruti Alto 800,Hyderabad,2013,30852,Petrol,Manual,First,22.74,796,47.3,5.0,2.49,Maruti
4879,5024,Volkswagen Polo Petrol,Pune,2011,65000,Petrol,Manual,Second,16.47,1198,73.9,5.0,3.0,Volkswagen
4880,5025,Honda City i,Delhi,2015,65000,Diesel,Manual,First,26.0,1498,98.6,5.0,5.95,Honda
4881,5026,Maruti Swift Dzire,Delhi,2013,72000,Diesel,Manual,First,23.4,1248,74,5.0,2.69,Maruti
4882,5027,Audi A4 2.0,Bangalore,2014,29000,Diesel,Automatic,First,17.11,1968,174.33,5.0,26.0,Audi
4883,5028,Honda City i,Kolkata,2015,32000,Petrol,Manual,First,17.8,1497,117.3,5.0,5.5,Honda
4884,5029,Ford Figo Aspire,Chennai,2016,29875,Petrol,Manual,First,18.16,1196,86.8,5.0,4.85,Ford
4885,5030,Maruti Vitara Brezza,Kochi,2018,32539,Diesel,Manual,First,24.3,1248,88.5,5.0,8.39,Maruti
4886,5031,Renault Duster 110PS,Hyderabad,2015,83090,Diesel,Manual,First,19.01,1461,108.45,5.0,7.99,Renault
4887,5032,Hyundai i20 Active,Hyderabad,2016,62679,Diesel,Manual,First,21.19,1396,88.73,5.0,6.95,Hyundai
4888,5033,Mahindra Logan Petrol,Mumbai,2010,93000,Petrol,Manual,First,15.7,1390,75,5.0,1.5,Mahindra
4889,5034,Honda City ZX,Mumbai,2006,44000,Petrol,Manual,First,17.7,1497,78,5.0,1.55,Honda
4890,5035,Ford Figo Petrol,Bangalore,2010,78400,Petrol,Manual,Second,15.6,1196,70,5.0,2.75,Ford
4891,5036,Renault Duster Petrol,Mumbai,2014,71300,Petrol,Manual,First,13.06,1598,102.53,5.0,4.25,Renault
4892,5037,Hyundai i10 Sportz,Kolkata,2015,18000,Petrol,Manual,First,20.36,1197,78.9,5.0,2.85,Hyundai
4893,5038,Land Rover Discovery,Coimbatore,2019,24013,Diesel,Automatic,First,12.81,1999,148.31,7.0,56.14,Land
4894,5039,Audi Q5 2008-2012,Ahmedabad,2009,99100,Petrol,Automatic,Second,9.74,1984,208,5.0,10.0,Audi
4895,5040,Maruti Versa DX2,Mumbai,2003,62000,Petrol,Manual,Second,11.3,1298,83.1,8.0,1.25,Maruti
4896,5041,Maruti Swift Dzire,Kolkata,2017,14000,Diesel,Manual,First,26.59,1248,74,5.0,7.5,Maruti
4897,5042,Audi A4 2.0,Coimbatore,2015,44811,Diesel,Automatic,First,17.11,1968,174.33,5.0,25.81,Audi
4898,5043,Volkswagen Polo 1.2,Ahmedabad,2014,44000,Petrol,Manual,First,16.47,1198,74,5.0,4.3,Volkswagen
4899,5044,Toyota Fortuner 3.0,Chennai,2010,136000,Diesel,Manual,Second,11.5,2982,171,7.0,11.0,Toyota
4900,5045,Toyota Fortuner 3.0,Jaipur,2010,144113,Diesel,Manual,Second,11.5,2982,171,7.0,11.75,Toyota
4901,5046,Honda Accord 2.4,Coimbatore,2012,94989,Petrol,Manual,First,12.8,2354,177.6,5.0,6.58,Honda
4902,5047,Maruti Swift ZDi,Chennai,2012,58133,Diesel,Manual,First,22.9,1248,74,5.0,4.8,Maruti
4903,5048,Skoda Fabia 1.2,Pune,2008,61000,Petrol,Manual,Second,17.5,1198,70,5.0,1.65,Skoda
4904,5049,Jeep Compass 2.0,Kolkata,2017,27000,Diesel,Manual,First,17.1,1956,170,5.0,15.0,Jeep
4905,5050,Tata Nano Twist,Ahmedabad,2014,18050,Petrol,Manual,Second,25.4,624,37.5,4.0,1.0,Tata
4906,5051,Ford Fiesta 1.6,Hyderabad,2007,145277,Petrol,Manual,First,15.3,1596,101,5.0,1.65,Ford
4907,5052,Maruti Celerio ZDi,Ahmedabad,2015,42000,Diesel,Manual,First,27.62,793,47,5.0,3.6,Maruti
4908,5053,Toyota Fortuner 3.0,Delhi,2011,86000,Diesel,Manual,First,11.5,2982,171,7.0,11.5,Toyota
4909,5054,Maruti Celerio ZDi,Ahmedabad,2015,42150,Diesel,Manual,First,27.62,793,47,5.0,3.6,Maruti
4910,5055,Hyundai EON Era,Pune,2015,30158,Petrol,Manual,First,21.1,814,55.2,5.0,3.05,Hyundai
4911,5056,Ford Fiesta Diesel,Bangalore,2011,47000,Diesel,Manual,Second,23.5,1498,90,5.0,6.0,Ford
4912,5057,Volkswagen Polo 1.2,Ahmedabad,2013,39000,Petrol,Manual,First,16.47,1198,74,5.0,3.75,Volkswagen
4913,5058,Volkswagen Polo 1.2,Coimbatore,2016,32125,Petrol,Manual,First,16.2,1199,74,5.0,6.17,Volkswagen
4914,5059,Maruti Vitara Brezza,Coimbatore,2017,58829,Diesel,Manual,First,24.3,1248,88.5,5.0,9.05,Maruti
4915,5060,Honda Brio S,Coimbatore,2013,67559,Petrol,Manual,First,19.4,1198,86.8,5.0,4.05,Honda
4916,5061,Maruti Swift Dzire,Pune,2013,55000,Petrol,Manual,First,17.5,1298,85.8,5.0,4.25,Maruti
4917,5062,Maruti Celerio LXI,Kolkata,2018,30000,Petrol,Manual,First,23.1,998,67.04,5.0,3.75,Maruti
4918,5063,Hyundai Creta 1.6,Mumbai,2016,28000,Petrol,Automatic,First,13.0,1591,121.3,5.0,11.85,Hyundai
4919,5064,Ford Ecosport 1.5,Kochi,2016,31826,Diesel,Manual,First,22.7,1498,89.84,5.0,8.24,Ford
4920,5066,Honda CR-V RVi,Jaipur,2008,100009,Petrol,Manual,Second,13.1,1997,141.1,5.0,6.5,Honda
4921,5067,Land Rover Discovery,Coimbatore,2019,17201,Diesel,Automatic,First,12.51,2179,187.7,7.0,58.91,Land
4922,5068,Mahindra XUV500 W8,Delhi,2014,74345,Diesel,Manual,First,15.1,2179,140,7.0,8.0,Mahindra
4923,5069,Volkswagen Polo 1.2,Kochi,2015,58134,Petrol,Manual,First,16.47,1198,74,5.0,4.64,Volkswagen
4924,5070,Hyundai i10 Magna,Kochi,2010,30566,Petrol,Automatic,First,19.2,1197,80,5.0,3.32,Hyundai
4925,5071,Hyundai i10 Magna,Chennai,2012,55231,Petrol,Manual,Second,20.36,1197,78.9,5.0,2.78,Hyundai
4926,5072,Chevrolet Cruze LTZ,Kochi,2016,67774,Diesel,Automatic,First,14.81,1998,163.7,5.0,8.95,Chevrolet
4927,5073,Mercedes-Benz E-Class E,Mumbai,2013,50319,Petrol,Automatic,First,12.0,1991,181.03,5.0,21.95,Mercedes-Benz
4928,5074,Hyundai Sonata 2.4,Ahmedabad,2013,45000,Petrol,Manual,First,11.7,2359,134,5.0,7.9,Hyundai
4929,5075,Mercedes-Benz New C-Class,Kolkata,2007,43627,Petrol,Automatic,First,11.74,1796,186,5.0,29.0,Mercedes-Benz
4930,5076,Volkswagen Polo Diesel,Kolkata,2013,45000,Diesel,Manual,First,22.07,1199,73.9,5.0,3.25,Volkswagen
4931,5077,Honda City i,Mumbai,2014,10500,Petrol,Manual,First,17.4,1497,117.3,5.0,5.9,Honda
4932,5078,Maruti Vitara Brezza,Coimbatore,2017,21789,Diesel,Manual,First,24.3,1248,88.5,5.0,9.88,Maruti
4933,5079,Hyundai Elite i20,Coimbatore,2019,21134,Petrol,Manual,First,18.6,1197,81.86,5.0,8.78,Hyundai
4934,5080,Tata New Safari,Kolkata,2011,90000,Diesel,Manual,Second,13.93,2179,138.1,7.0,2.75,Tata
4935,5081,Nissan Sunny 2011-2014,Kochi,2014,51553,Diesel,Manual,First,21.64,1461,84.8,5.0,5.98,Nissan
4936,5082,BMW 3 Series,Delhi,2011,31000,Petrol,Automatic,First,10.9,2497,215,5.0,31.0,BMW
4937,5083,Toyota Corolla 1.8,Delhi,2011,67422,Petrol,Manual,Second,14.53,1798,138,5.0,3.55,Toyota
4938,5084,Hyundai Verna 1.6,Kochi,2015,60519,Diesel,Manual,First,22.32,1582,126.32,5.0,6.24,Hyundai
4939,5085,Maruti Swift Dzire,Kolkata,2009,34000,Diesel,Manual,First,19.3,1248,73.9,5.0,2.19,Maruti
4940,5086,Maruti Dzire VDI,Hyderabad,2013,68434,Diesel,Manual,First,28.4,1248,73.75,5.0,5.5,Maruti
4941,5087,Maruti Alto K10,Pune,2014,17000,Petrol,Manual,First,24.07,998,67.1,5.0,2.1,Maruti
4942,5088,Jaguar XJ 5.0,Coimbatore,2011,43686,Petrol,Automatic,First,10.5,5000,503,4.0,50.66,Jaguar
4943,5089,Mercedes-Benz New C-Class,Kolkata,2012,22000,Diesel,Automatic,First,14.84,2143,170,5.0,14.0,Mercedes-Benz
4944,5090,Hyundai Verna CRDi,Mumbai,2013,79225,Diesel,Manual,First,22.0,1582,126.2,5.0,5.5,Hyundai
4945,5091,Chevrolet Aveo 1.6,Pune,2007,63000,Petrol,Manual,Third,14.2,1598,102,5.0,1.2,Chevrolet
4946,5092,Maruti Swift VXI,Hyderabad,2014,61922,Petrol,Manual,First,20.4,1197,81.80,5.0,5.3,Maruti
4947,5093,Hyundai Verna 1.6,Chennai,2015,85000,Diesel,Manual,First,23.9,1582,126.2,5.0,6.3,Hyundai
4948,5094,Mercedes-Benz GLC 220d,Kochi,2017,26192,Diesel,Automatic,First,17.9,2143,168,5.0,40.47,Mercedes-Benz
